Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
Hmmm:)how many players selected?,4,1,3,32,3,0,0,0,ham
"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",22,2,18,112,3,0,0,2,ham
I dont. Can you send it to me. Plus how's mode.,11,3,8,47,4,0,0,0,ham
Aiyo please ü got time meh.,6,1,5,27,1,0,0,0,ham
Package all your programs well,5,1,4,30,0,0,0,0,ham
"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",54,31,39,289,19,0,0,4,ham
So are you guys asking that i get that slippers again or its gone with last year,17,1,16,80,0,0,0,0,ham
Company is very good.environment is terrific and food is really nice:),11,1,10,70,3,0,0,0,ham
"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",11,3,8,101,10,0,0,15,ham
Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,24,1,23,122,2,0,0,0,ham
Yup but not studying surfing lor. I'm in e lazy mode today.,12,2,10,59,3,0,0,0,ham
Please sen :)my kind advice :-)please come here and try:-),10,1,9,58,8,0,0,0,ham
I'm done. C ü there.,5,2,3,20,3,0,0,0,ham
"Oh fine, I'll be by tonight",6,2,4,27,2,0,0,0,ham
Ü give me some time to walk there.,8,1,7,34,1,0,0,0,ham
I'll reach in ard 20 mins ok...,7,1,5,31,4,0,0,2,ham
Fuck babe ... What happened to you ? How come you never came back?,14,3,9,66,5,0,0,0,ham
This message is brought to you by GMW Ltd. and is not connected to the,15,5,12,70,1,0,0,0,ham
"Some friends want me to drive em someplace, probably take a while",12,1,11,65,1,0,0,0,ham
I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,22,4,17,95,7,0,0,1,ham
Are you still getting the goods.,6,1,5,32,1,0,0,0,ham
And maybe some pressies,4,1,3,23,0,0,0,0,ham
"Yeah I am, so I'll leave maybe 7ish?",8,3,5,36,3,0,0,1,ham
K..k..i'm also fine:)when will you complete the course?,8,1,7,55,8,0,0,0,ham
"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",29,4,23,140,11,0,0,1,ham
I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,31,8,23,144,7,0,0,0,ham
You in your room? I need a few,8,2,6,30,1,0,0,0,ham
I dont want to hear anything,6,1,5,28,0,0,0,0,ham
Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,18,3,15,83,4,0,0,0,ham
Ultimately tor motive tui achieve korli.,6,1,5,40,1,0,0,0,ham
From 5 to 2 only my work timing.,8,1,5,32,1,0,0,2,ham
… and don‘t worry we‘ll have finished by march … ish!,11,0,9,53,1,0,0,0,ham
"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",24,1,23,116,1,0,0,0,ham
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",26,6,18,160,9,0,0,21,ham
Now thats going to ruin your thesis!,7,1,6,36,1,0,0,0,ham
In sch but neva mind u eat 1st lor..,9,1,8,36,2,0,0,1,ham
Hey whats up? U sleeping all morning?,7,2,5,37,2,0,0,0,ham
Erm. I thought the contract ran out the4th of october.,10,2,8,54,2,0,0,1,ham
Yup i'm elaborating on the safety aspects and some other issues..,11,1,10,65,3,0,0,0,ham
"Goodmorning, today i am late for 1hr.",7,1,6,37,2,0,0,1,ham
Hi happy birthday. Hi hi hi hi hi hi hi,10,2,8,39,1,0,0,0,ham
I will be outside office take all from there,9,1,8,44,0,0,0,0,ham
If you don't respond imma assume you're still asleep and imma start calling n shit,15,1,14,82,2,0,0,0,ham
"Aight, see you in a bit",6,1,5,23,1,0,0,0,ham
My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),27,1,26,155,6,0,0,0,ham
Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,32,6,25,153,6,0,0,1,ham
Still work going on:)it is very small house.,8,1,7,44,3,0,0,0,ham
"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",25,1,22,117,12,0,0,0,ham
Tmr timin still da same wat cos i got lesson until 6...,12,1,10,55,3,0,0,1,ham
"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",26,1,25,124,4,0,0,0,ham
No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,25,1,21,109,11,0,0,0,ham
"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",13,2,11,65,9,0,0,0,ham
Okie... Thanx...,2,2,0,16,6,0,0,0,ham
"Gosh that , what a pain. Spose I better come then.",11,3,7,50,3,0,0,0,ham
"As usual..iam fine, happy &amp; doing well..:)",7,1,6,46,9,0,0,0,ham
Okie,1,1,0,4,0,0,0,0,ham
So when you gonna get rimac access,7,1,6,34,0,0,0,0,ham
Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,18,1,16,95,3,0,0,4,ham
You call times job today ok umma and ask them to speed up,13,1,12,57,0,0,0,0,ham
:-) yeah! Lol. Luckily i didn't have a starring role like you!,12,2,9,62,7,0,0,0,ham
Hello madam how are you ?,6,1,4,25,1,0,0,0,ham
"Awesome, text me when you're restocked",6,1,5,38,2,0,0,0,ham
"As usual..iam fine, happy &amp; doing well..:)",7,1,6,46,9,0,0,0,ham
Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,28,5,20,154,6,0,0,15,ham
Yes. It's all innocent fun. O:-),6,3,3,32,6,0,0,0,ham
Thanks for sending this mental ability question..,7,1,6,49,2,0,0,0,ham
2marrow only. Wed at  &lt;#&gt;  to 2 aha.,8,1,6,42,7,0,0,2,ham
I went to ur hon lab but no one is there.,11,1,10,41,1,0,0,0,ham
I cant pick the phone right now. Pls send a message,11,2,9,51,1,0,0,0,ham
Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,11,2,7,81,11,0,0,7,ham
<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,27,9,17,173,6,0,0,24,ham
How come?,2,1,1,9,1,0,0,0,ham
Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,28,5,23,136,6,0,0,0,ham
Ok lor...,2,1,1,9,3,0,0,0,ham
I'm coming home 4 dinner.,5,1,3,25,2,0,0,1,ham
S da..al r above  &lt;#&gt;,5,1,4,27,7,0,0,0,ham
Unni thank you dear for the recharge..Rakhesh,7,2,5,45,2,0,0,0,ham
I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,21,3,18,115,3,0,0,0,ham
Haha... They cant what... At the most tmr forfeit... haha so how?,12,3,9,65,10,0,0,0,ham
"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",34,5,29,139,7,0,0,1,ham
No way I'm going back there!,6,2,4,28,2,0,0,0,ham
"That's what I love to hear :V see you sundayish, then",11,3,8,53,3,0,0,0,ham
"Sorry da thangam, very very sorry i am held up with prasad.",12,1,11,59,2,0,0,0,ham
Tiwary to rcb.battle between bang and kochi.,7,1,6,44,2,0,0,0,ham
Thank god they are in bed!,6,1,5,26,1,0,0,0,ham
No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,18,3,15,85,2,0,0,0,ham
Am in gobi arts college,5,1,4,23,0,0,0,0,ham
Why she wants to talk to me,7,1,6,27,0,0,0,0,ham
Pandy joined 4w technologies today.he got job..,7,1,6,47,3,0,0,1,ham
"They can try! They can get lost, in fact. Tee hee",11,3,8,49,3,0,0,0,ham
My friends use to call the same.,7,1,6,32,1,0,0,0,ham
"Sorry, I'll call later",4,2,2,22,2,0,0,0,ham
"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",18,2,16,107,5,0,0,0,ham
"It,,s a taxt massage....tie-pos argh ok! Lool!",7,2,5,46,9,0,0,0,ham
Do you like shaking your booty on the dance floor?,10,1,9,50,1,0,0,0,ham
"Text me when you get off, don't call, my phones having problems",12,1,11,63,3,0,0,0,ham
No need for the drug anymore.,6,1,5,29,1,0,0,0,ham
Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,16,1,15,87,7,0,0,0,ham
Its sarcasm.. .nt scarcasim,4,1,3,27,3,0,0,0,ham
Great! I have to run now so ttyl!,8,2,6,33,2,0,0,0,ham
Feel like trying kadeem again? :V,6,2,4,33,2,0,0,0,ham
Dai  &lt;#&gt;  naal eruku.,4,1,3,27,6,0,0,0,ham
Not yet chikku..wat abt u?,5,1,4,26,3,0,0,0,ham
Ok...,1,1,0,5,3,0,0,0,ham
Want to finally have lunch today?,6,1,5,33,1,0,0,0,ham
Do you know when dad will be back?,8,1,7,34,1,0,0,0,ham
He remains a bro amongst bros,6,1,5,29,0,0,0,0,ham
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",27,3,23,140,11,0,0,0,ham
Why de. You looking good only:-)..,6,2,4,34,6,0,0,0,ham
Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,28,14,17,162,9,0,0,11,ham
Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,21,4,17,117,6,0,0,0,ham
"That's cool, I'll come by like  &lt;#&gt; ish",8,2,6,45,8,0,0,0,ham
Super msg da:)nalla timing.,4,1,3,27,3,0,0,0,ham
"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",30,8,20,153,10,0,0,0,ham
I am 6 ft. We will be a good combination!,10,2,7,41,2,0,0,1,ham
I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,30,6,18,136,22,0,0,0,ham
* Am on a train back from northampton so i'm afraid not!,12,1,10,56,3,0,0,0,ham
Where in abj are you serving. Are you staying with dad or alone.,13,2,11,64,2,0,0,0,ham
Was playng 9 doors game and gt racing on phone lol,11,1,9,50,0,0,0,1,ham
"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",20,14,8,136,14,0,0,3,ham
I'm on da bus going home...,6,1,5,27,4,0,0,0,ham
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,27,3,19,106,6,0,0,0,ham
I'm okay. Chasing the dream. What's good. What are you doing next.,12,4,8,66,6,0,0,0,ham
Yupz... I've oredi booked slots 4 my weekends liao...,9,2,6,53,7,0,0,1,ham
There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,16,1,15,88,11,0,0,0,ham
Okie,1,1,0,4,0,0,0,0,ham
Yes I know the cheesy songs from frosty the snowman :),11,2,8,54,2,0,0,0,ham
"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",12,1,11,56,8,0,0,0,ham
All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,21,2,18,95,4,0,0,0,ham
And whenever you and i see we can still hook up too.,12,1,11,52,1,0,0,0,ham
Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,16,2,13,80,7,0,0,1,ham
Can you use foreign stamps for whatever you send them off for?,12,1,11,62,1,0,0,0,ham
FROM 88066 LOST £12 HELP,5,12,0,24,0,0,0,7,ham
Oh baby of the house. How come you dont have any new pictures on facebook,15,2,13,73,1,0,0,0,ham
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",38,22,26,165,13,0,0,2,ham
"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",34,4,30,169,9,0,0,0,ham
"Omw back to tampa from west palm, you hear what happened?",11,1,10,57,2,0,0,0,ham
Yup no more already... Thanx 4 printing n handing it up.,11,2,8,56,4,0,0,1,ham
What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,26,1,25,113,1,0,0,0,ham
S now only i took tablets . Reaction morning only.,10,2,7,50,2,0,0,0,ham
"Nah, I'm a perpetual DD",5,4,2,23,2,0,0,0,ham
Sorry de i went to shop.,6,1,5,24,1,0,0,0,ham
Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,23,2,21,101,1,0,0,0,ham
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,19,3,16,96,5,0,0,0,ham
Cool. I am  &lt;#&gt;  inches long. hope you like them big!,11,2,9,59,8,0,0,0,ham
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",22,4,19,166,14,0,0,0,ham
Okie.. Thanx..,2,2,0,14,4,0,0,0,ham
Go where n buy? Juz buy when we get there lar.,11,2,9,46,2,0,0,0,ham
Ok lor...,2,1,1,9,3,0,0,0,ham
I'm working technical support :)voice process.,6,1,5,46,4,0,0,0,ham
It's justbeen overa week since we broke up and already our brains are going to mush!,16,1,15,84,2,0,0,0,ham
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",14,3,11,71,4,0,0,0,ham
Nope... C ü then...,4,2,2,19,6,0,0,0,ham
No. But we'll do medical missions to nigeria,8,2,6,44,2,0,0,0,ham
No i am not having not any movies in my laptop,11,1,10,46,0,0,0,0,ham
Whatsup there. Dont u want to sleep,7,2,5,35,1,0,0,0,ham
I havent lei.. Next mon can?,6,2,4,28,3,0,0,0,ham
Mm feeling sleepy. today itself i shall get that dear,10,1,9,53,1,0,0,0,ham
How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,17,3,14,82,5,0,0,0,ham
Do ü noe if ben is going?,7,1,6,25,1,0,0,0,ham
I meant middle left or right?,6,1,5,29,1,0,0,0,ham
Really? I crashed out cuddled on my sofa.,8,2,6,41,2,0,0,0,ham
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,23,4,18,99,2,0,0,0,ham
"I sent you the prices and do you mean the  &lt;#&gt; g,",12,1,11,55,6,0,0,0,ham
Are you this much buzy,5,1,4,22,0,0,0,0,ham
Nothing. Can...,2,2,0,15,4,0,0,0,ham
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,28,20,19,158,13,0,0,16,ham
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,25,2,21,119,3,0,0,0,ham
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,32,3,29,154,3,0,0,0,ham
"Tick, tick, tick ... Babe",5,2,2,25,5,0,0,0,ham
K da:)how many page you want?,6,1,5,29,3,0,0,0,ham
Ya had just now.onion roast.,5,1,4,28,2,0,0,0,ham
Send his number and give reply tomorrow morning for why you said that to him like that ok,18,1,17,89,0,0,0,0,ham
You said not now. No problem. When you can. Let me know.,12,4,8,56,4,0,0,0,ham
Ok but tell me half an hr b4 u come i need 2 prepare.,14,1,12,53,1,0,0,2,ham
Play w computer? Aiyah i tok 2 u lor?,9,2,6,37,2,0,0,1,ham
Sat right? Okay thanks...,4,2,2,25,4,0,0,0,ham
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",26,2,24,129,2,0,0,0,ham
Ok Chinese food on its way. When I get fat you're paying for my lipo.,15,4,11,69,3,0,0,0,ham
We r outside already.,4,1,3,21,1,0,0,0,ham
Have a good trip. Watch out for . Remember when you get back we must decide about easter.,18,3,14,89,3,0,0,0,ham
Yo we are watching a movie on netflix,8,1,7,37,0,0,0,0,ham
What time. I‘m out until prob 3 or so,9,2,6,37,1,0,0,1,ham
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",20,5,15,102,14,0,0,0,ham
I dont thnk its a wrong calling between us,9,1,8,42,0,0,0,0,ham
I am not sure about night menu. . . I know only about noon menu,15,2,11,63,3,0,0,0,ham
ARR birthday today:) i wish him to get more oscar.,10,3,9,50,3,0,0,0,ham
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",39,4,35,200,5,0,0,0,ham
and  picking them up from various points,7,0,7,40,0,0,0,0,ham
Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,27,18,19,155,2,0,0,12,ham
Wow v v impressed. Have funs shopping!,7,2,5,38,2,0,0,0,ham
I am on the way to ur home,8,1,7,26,0,0,0,0,ham
No problem. Talk to you later,6,2,4,29,1,0,0,0,ham
Then ur sis how?,4,1,3,16,1,0,0,0,ham
Still in customer place,4,1,3,23,0,0,0,0,ham
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,27,1,26,124,1,0,0,0,ham
"Dude u knw also telugu..thts gud..k, gud nyt..",8,1,7,46,7,0,0,0,ham
We confirm eating at esplanade?,5,1,4,31,1,0,0,0,ham
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,22,4,18,118,4,0,0,0,ham
Well I might not come then...,6,2,4,29,3,0,0,0,ham
Long after I quit. I get on only like 5 minutes a day as it is.,16,3,12,63,2,0,0,1,ham
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,18,4,14,106,3,0,0,0,ham
"Just arrived, see you in a couple days &lt;3",9,1,8,44,3,0,0,1,ham
"K, wat s tht incident?",5,1,4,22,2,0,0,0,ham
Yeah get the unlimited,4,1,3,22,0,0,0,0,ham
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,23,3,20,116,7,0,0,0,ham
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",15,2,12,78,4,0,0,1,ham
Ü got wat to buy tell us then ü no need to come in again.,15,1,14,57,1,0,0,0,ham
When you are big..| God will bring success.,8,2,6,43,4,0,0,0,ham
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,29,2,24,116,5,0,0,0,ham
Well there's still a bit left if you guys want to tonight,12,1,11,57,1,0,0,0,ham
Not from this campus. Are you in the library?,9,2,7,45,2,0,0,0,ham
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",22,11,14,142,19,0,0,0,ham
How will I creep on you now? ;_;,8,2,5,32,4,0,0,0,ham
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,13,5,9,69,5,0,0,0,ham
If I get there before you after your ten billion calls and texts so help me god,17,2,15,79,0,0,0,0,ham
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,24,3,21,149,3,0,0,0,ham
I've told him that i've returned it. That should i re order it.,13,2,11,63,4,0,0,0,ham
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",22,4,19,155,13,0,0,0,ham
Depends on where u going lor.,6,1,5,29,1,0,0,0,ham
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,30,1,28,145,5,0,0,0,ham
Lil fever:) now fine:),4,1,3,22,4,0,0,0,ham
I think it's all still in my car,8,1,7,32,1,0,0,0,ham
Can a not?,3,1,2,10,1,0,0,0,ham
Yes princess! I want to catch you with my big strong hands...,12,2,10,61,4,0,0,0,ham
Oh yeah I forgot. U can only take 2 out shopping at once.,13,3,9,57,2,0,0,1,ham
Mm so you asked me not to call radio,9,1,8,36,0,0,0,0,ham
Thinkin about someone is all good. No drugs for that,10,2,8,52,1,0,0,0,ham
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",27,1,26,133,4,0,0,0,ham
"Alright if you're sure, let me know when you're leaving",10,1,9,55,3,0,0,0,ham
Some are lasting as much as 2 hours. You might get lucky.,12,2,9,57,2,0,0,1,ham
Genius what's up. How your brother. Pls send his number to my skype.,13,3,10,68,4,0,0,0,ham
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",25,62,10,160,7,0,0,17,ham
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,28,4,23,123,12,0,0,1,ham
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,21,2,17,111,9,0,0,0,ham
INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,22,13,15,136,3,0,0,10,ham
Oh god..taken the teeth?is it paining,6,1,5,37,3,0,0,0,ham
ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,26,8,23,152,2,0,0,0,ham
No need to buy lunch for me.. I eat maggi mee..,11,2,9,47,4,0,0,0,ham
Ok lor...,2,1,1,9,3,0,0,0,ham
Wife.how she knew the time of murder exactly,8,1,7,44,1,0,0,0,ham
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,32,40,14,160,4,0,0,31,ham
Howz that persons story,4,1,3,23,0,0,0,0,ham
Thanx 4 sending me home...,5,1,3,26,3,0,0,1,ham
U sick still can go shopping?,6,1,5,29,1,0,0,0,ham
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",21,4,19,131,11,0,0,0,ham
Nice.nice.how is it working?,4,1,3,28,3,0,0,0,ham
1's reach home call me.,5,0,5,23,2,0,0,1,ham
Were trying to find a Chinese food place around here,10,2,8,52,0,0,0,0,ham
"Easy mate, * guess the quick drink was bit ambitious.",10,1,8,53,3,0,0,0,ham
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,29,10,13,131,26,0,0,0,ham
Ok thanx...,2,1,1,11,3,0,0,0,ham
aathi..where are you dear..,4,0,4,27,4,0,0,0,ham
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",17,3,14,88,6,0,0,0,ham
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,36,9,26,166,7,0,0,2,ham
Will be out of class in a few hours. Sorry,10,2,8,42,1,0,0,0,ham
Wat time u finish ur lect today?,7,1,6,32,1,0,0,0,ham
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,16,4,12,74,5,0,0,0,ham
Are you going to wipro interview today?,7,1,6,39,1,0,0,0,ham
how tall are you princess?,5,0,5,26,1,0,0,0,ham
I doubt you could handle 5 times per night in any case...,12,1,10,57,3,0,0,1,ham
Haha... Hope ü can hear the receipt sound... Gd luck!,10,3,7,53,7,0,0,0,ham
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,20,3,17,94,4,0,0,0,ham
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",61,33,36,276,19,0,0,0,ham
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,33,5,28,160,1,0,0,1,ham
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",29,7,25,151,9,0,0,0,ham
I want to be there so i can kiss you and feel you next to me,16,1,15,60,0,0,0,0,ham
I am not at all happy with what you saying or doing,12,1,11,51,0,0,0,0,ham
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?",29,4,24,137,14,0,0,0,ham
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,19,4,15,104,3,0,0,0,ham
He says hi and to get your ass back to south tampa (preferably at a kegger),16,1,15,75,2,0,0,0,ham
Smith waste da.i wanna gayle.,5,1,4,29,2,0,0,0,ham
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",29,3,26,142,5,0,0,0,ham
"Aight, tomorrow around  &lt;#&gt;  it is",6,1,5,40,6,0,0,0,ham
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",22,4,19,166,14,0,0,0,ham
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,30,4,25,130,4,0,0,1,ham
See you there!,3,1,2,14,1,0,0,0,ham
I dont understand your message.,5,1,4,31,1,0,0,0,ham
Crucify is c not s. You should have told me earlier.,11,2,9,52,2,0,0,0,ham
Fuck cedar key and fuck her (come over anyway tho),10,1,9,50,2,0,0,0,ham
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,22,0,22,103,0,0,0,0,ham
U still painting ur wall?,5,1,4,25,1,0,0,0,ham
Hi Harish's rent has been transfred to ur Acnt.,9,3,6,47,2,0,0,0,ham
Anything lor is she coming?,5,1,4,27,1,0,0,0,ham
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,12,1,11,77,5,0,0,0,ham
Ü still attending da talks?,5,1,4,27,1,0,0,0,ham
No probs hon! How u doinat the mo?,8,2,6,34,2,0,0,0,ham
K I'll take care of it,6,2,4,22,1,0,0,0,ham
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,20,3,17,95,4,0,0,0,ham
My battery is low babe,5,1,4,22,0,0,0,0,ham
Shuhui has bought ron's present it's a swatch watch...,9,1,8,54,5,0,0,0,ham
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,16,3,9,73,6,0,0,2,ham
K I'll be sure to get up before noon and see what's what,13,2,11,56,2,0,0,0,ham
K...k...yesterday i was in cbe .,6,1,4,32,7,0,0,0,ham
Went to ganesh dress shop,5,1,4,25,0,0,0,0,ham
Ü collecting ur laptop then going to configure da settings izzit?,11,1,10,65,1,0,0,0,ham
If you r @ home then come down within 5 min,11,1,8,43,1,0,0,1,ham
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",26,3,21,121,4,0,0,2,ham
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,9,8,7,55,6,0,0,0,ham
"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",25,2,23,122,4,0,0,0,ham
Tell me pa. How is pain de.,7,2,5,27,2,0,0,0,ham
"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",21,3,18,109,4,0,0,0,ham
